gene	AtoB_rep1	AtoB_rep2	AtoB_rep3	AtoB_rep4	BtoA_rep1	BtoA_rep2	BtoA_rep3	BtoA_rep4
Nr2c2	44.4352731193567	46.9001616605786	47.1806909443136	47.0024949320856	50.3057949889452	50.5586903209474	48.1002061211565	50.1333874686805
Ppard	43.4253805484622	43.9689015567924	46.1977598829738	47.0024949320856	50.3057949889452	50.5586903209474	51.1064690037287	50.1333874686805
Pparg	46.4550582611456	48.8543350631027	48.1636220056535	49.8801987034378	52.4018697801512	55.6145593530421	52.1085566312528	55.1467262155485
Rxra	42.4154879775677	43.9689015567924	43.2489666989542	45.0840257511841	53.4499071757542	51.5698641273663	52.1085566312528	51.1360552180541
Twist2	38.3759176939898	29.3126010378616	38.3343113922548	34.5324452562261	38.7773836373119	30.3352141925684	36.0751545908673	32.0853679799555
Arnt2	31.3066696977286	31.2667744403857	39.3172424535947	35.4916798466769	53.4499071757542	64.7151236108127	52.1085566312528	72.1920779548999
Glis3	56.5539839700903	54.716855270675	55.0441394350326	51.7986678843392	55.5459819669603	56.6257331594611	55.1148195138251	55.1467262155485
Hhex	51.504521115618	51.7855951668888	52.095346251013	48.920964112987	52.4018697801512	49.5475165145285	56.1169071413492	49.1307197193069
Hnf4a	42.4154879775677	45.9230749593165	44.231897760294	43.1655565702827	56.5940193625633	55.6145593530421	55.1148195138251	55.1467262155485
Hsf2	42.4154879775677	44.9459882580545	44.231897760294	43.1655565702827	47.1616828021361	48.5363427081095	47.0981184936324	45.1200487218124
Nr5a1	55.5440913991958	61.5564621795094	54.0612083736927	60.4317791983957	44.017570615327	43.4804736760148	45.0939432385842	43.1147132230652
Ppara	48.4748434029345	49.8314217643647	50.1294841283332	50.8394332938885	48.2097201977391	48.5363427081095	49.1022937486806	49.1307197193069
Cebpe	45.4451656902511	43.9689015567924	44.231897760294	41.2470873893812	70.2185055054026	64.7151236108127	67.1398710441142	74.1974134536471
Dmrt2	52.5144136865124	51.7855951668888	49.1465530669934	51.7986678843392	45.06560801093	42.4692998695958	47.0981184936324	41.109377724318
Elf3	48.4748434029345	49.8314217643647	50.1294841283332	47.9617295225363	69.1704681097996	86.9609473520295	68.1419586716383	85.2267586967568
Evx2	55.5440913991958	61.5564621795094	57.9929326190522	70.9833596933537	46.1136454065331	39.435778450339	48.1002061211565	40.1067099749444
Gfi1	55.5440913991958	58.6252020757232	57.9929326190522	58.5133100174943	60.7861689449754	61.6816021915558	60.1252576514456	62.1654004611638
Hoxa4	44.4352731193567	52.7626818681509	49.1465530669934	50.8394332938885	41.921495824121	33.3687356118253	44.0918556110601	33.0880357293291
Hoxc4	44.4352731193567	45.9230749593165	45.2148288216339	46.0432603416349	41.921495824121	34.3799094182442	42.0876803560119	34.0907034787027
Phf21a	59.5836616827737	69.3731557896058	61.9246568644117	67.1464213315508	54.4979445713573	49.5475165145285	56.1169071413492	51.1360552180541
Tbp	57.5638765409848	66.4418956858196	58.9758636803921	62.3502483792972	48.2097201977391	45.5028212888527	51.1064690037287	44.1173809724388
Tbpl2	57.5638765409848	66.4418956858196	58.9758636803921	62.3502483792972	48.2097201977391	45.5028212888527	51.1064690037287	44.1173809724388
Zbtb33	73.7221576752963	82.0752829060125	68.8051742937907	78.6572364169595	75.4586924834177	76.84920928784	71.1482215542106	77.2054167017679
Zfp69	49.484735973829	52.7626818681509	48.1636220056535	53.7171370652407	51.3538323845482	52.5810379337853	52.1085566312528	51.1360552180541
Cdx1	58.5737691118792	62.5335488807714	58.9758636803921	57.5540754270436	49.2577575933421	48.5363427081095	53.1106442587769	49.1307197193069
Hoxa10	67.6628022499295	73.281502594654	66.839312171111	68.1056559220016	48.2097201977391	45.5028212888527	50.1043813762046	46.122716471186
Hoxb9	55.5440913991958	54.716855270675	56.0270704963724	53.7171370652407	53.4499071757542	50.5586903209474	54.112731886301	53.1413907168013
Hoxc11	53.5243062574069	58.6252020757232	59.9587947417319	53.7171370652407	44.017570615327	41.4581260631769	45.0939432385842	41.109377724318
Hoxc12	63.6232319663516	71.3273291921299	65.8563811097711	66.1871867411001	48.2097201977391	44.4916474824337	49.1022937486806	43.1147132230652
Hoxd10	67.6628022499295	73.281502594654	66.839312171111	69.0648905124523	58.6900941537693	57.63690696588	59.1231700239215	59.1573972130429
Hoxd12	62.6133393954571	69.3731557896058	66.839312171111	66.1871867411001	44.017570615327	39.435778450339	45.0939432385842	40.1067099749444
Irx3	59.5836616827737	71.3273291921299	69.7881053551306	68.1056559220016	38.7773836373119	33.3687356118253	39.0814174734396	31.0827002305819
Irx6	53.5243062574069	57.6481153744612	61.9246568644117	58.5133100174943	45.06560801093	49.5475165145285	48.1002061211565	51.1360552180541
Zscan29	33.3264548395175	39.0834680504821	26.5391386561764	31.654741484874	57.6420567581663	57.63690696588	59.1231700239215	56.1493939649221
Fev	68.6726948208239	73.281502594654	64.8734500484313	70.024125102903	67.0743933185935	76.84920928784	66.1377834165901	74.1974134536471
Tet1	48.4748434029345	47.8772483618406	46.1977598829738	42.2063219798319	54.4979445713573	59.6592545787179	53.1106442587769	59.1573972130429
Xbp1	60.5935542536682	61.5564621795094	58.9758636803921	65.2279521506494	67.0743933185935	74.8268616750021	66.1377834165901	78.2080844511415
Onecut1	53.5243062574069	53.739768569413	53.0782773123528	58.5133100174943	31.4411218680907	27.3016927733116	36.0751545908673	26.0693614837138
Pou6f2	55.5440913991958	51.7855951668888	58.9758636803921	53.7171370652407	51.3538323845482	44.4916474824337	53.1106442587769	47.1253842205596
Sox9	48.4748434029345	43.9689015567924	46.1977598829738	45.0840257511841	47.1616828021361	46.5139950952716	49.1022937486806	46.122716471186
Spz1	46.4550582611456	44.9459882580545	43.2489666989542	45.0840257511841	46.1136454065331	47.5251689016906	46.0960308661083	46.122716471186
Hdx	52.5144136865124	50.8085084656268	52.095346251013	49.8801987034378	51.3538323845482	45.5028212888527	52.1085566312528	45.1200487218124
Onecut2	63.6232319663516	64.4877222832955	63.8905189870914	70.024125102903	52.4018697801512	44.4916474824337	54.112731886301	44.1173809724388
Pou3f3	60.5935542536682	73.281502594654	68.8051742937907	78.6572364169595	52.4018697801512	50.5586903209474	53.1106442587769	49.1307197193069
Zfp354a	43.4253805484622	42.0147281542683	48.1636220056535	45.0840257511841	51.3538323845482	46.5139950952716	52.1085566312528	46.122716471186
Arid5a	57.5638765409848	65.4648089845576	57.9929326190522	55.6356062461421	55.5459819669603	47.5251689016906	50.1043813762046	45.1200487218124
Irx5	39.3858102648843	42.9918148555304	42.2660356376143	44.1247911607334	44.017570615327	43.4804736760148	43.089767983536	40.1067099749444
Prdm4	62.6133393954571	64.4877222832955	57.9929326190522	67.1464213315508	53.4499071757542	53.5922117402042	53.1106442587769	53.1413907168013
Srf	58.5737691118792	55.6939419719371	64.8734500484313	57.5540754270436	60.7861689449754	54.6033855466232	60.1252576514456	55.1467262155485
Zfp276	39.3858102648843	44.9459882580545	46.1977598829738	46.0432603416349	48.2097201977391	49.5475165145285	50.1043813762046	51.1360552180541
Lcorl	47.4649508320401	38.1063813492201	50.1294841283332	37.4101490275783	47.1616828021361	42.4692998695958	50.1043813762046	43.1147132230652
Rora	53.5243062574069	53.739768569413	59.9587947417319	52.7579024747899	52.4018697801512	48.5363427081095	52.1085566312528	49.1307197193069
Rorb	48.4748434029345	51.7855951668888	52.095346251013	50.8394332938885	44.017570615327	43.4804736760148	44.0918556110601	45.1200487218124
Zbtb22	39.3858102648843	33.2209478429098	39.3172424535947	36.4509144371276	39.8254210329149	37.4134308375011	42.0876803560119	33.0880357293291
Zfp248	50.4946285447235	51.7855951668888	52.095346251013	52.7579024747899	36.6813088461058	34.3799094182442	40.0835051009637	38.1013744761972
Zfp317	50.4946285447235	43.9689015567924	48.1636220056535	46.0432603416349	46.1136454065331	47.5251689016906	49.1022937486806	48.1280519699332
Esr2	45.4451656902511	46.9001616605786	43.2489666989542	47.9617295225363	41.921495824121	41.4581260631769	44.0918556110601	42.1120454736916
Mafb	46.4550582611456	52.7626818681509	43.2489666989542	51.7986678843392	50.3057949889452	51.5698641273663	49.1022937486806	51.1360552180541
Mafg	52.5144136865124	55.6939419719371	46.1977598829738	51.7986678843392	39.8254210329149	33.3687356118253	42.0876803560119	35.0933712280763
ENSMUSG00000097436	49.484735973829	47.8772483618406	48.1636220056535	46.0432603416349	61.8342063405784	63.7039498043937	62.1294329064938	65.1734037092846
Gsc	49.484735973829	47.8772483618406	48.1636220056535	46.0432603416349	61.8342063405784	63.7039498043937	62.1294329064938	65.1734037092846
Rhox9	49.484735973829	47.8772483618406	48.1636220056535	46.0432603416349	61.8342063405784	63.7039498043937	62.1294329064938	65.1734037092846
Ascl2	49.484735973829	49.8314217643647	47.1806909443136	49.8801987034378	49.2577575933421	47.5251689016906	48.1002061211565	46.122716471186
Tbx4	47.4649508320401	46.9001616605786	45.2148288216339	45.0840257511841	44.017570615327	41.4581260631769	45.0939432385842	41.109377724318
Tbx5	47.4649508320401	46.9001616605786	45.2148288216339	45.0840257511841	44.017570615327	41.4581260631769	45.0939432385842	41.109377724318
Tcf21	39.3858102648843	39.0834680504821	41.2831045762744	43.1655565702827	40.8734584285179	36.4022570310821	41.0855927284878	37.0987067268235
Zbtb20	42.4154879775677	45.9230749593165	39.3172424535947	47.0024949320856	28.2970096812816	22.2458237412169	30.0626288257228	24.0640259849666
Tbx2	46.4550582611456	46.9001616605786	47.1806909443136	45.0840257511841	44.017570615327	44.4916474824337	44.0918556110601	42.1120454736916
Tbx3	47.4649508320401	47.8772483618406	47.1806909443136	46.0432603416349	45.06560801093	44.4916474824337	44.0918556110601	42.1120454736916
Alx3	40.3957028357788	28.3355143365996	39.3172424535947	36.4509144371276	40.8734584285179	35.3910832246632	45.0939432385842	40.1067099749444
Dlx3	43.4253805484622	39.0834680504821	48.1636220056535	40.2878527989305	48.2097201977391	44.4916474824337	50.1043813762046	44.1173809724388
En1	40.3957028357788	28.3355143365996	39.3172424535947	36.4509144371276	40.8734584285179	35.3910832246632	45.0939432385842	40.1067099749444
Erg	58.5737691118792	64.4877222832955	57.0100015577123	64.2687175601987	66.0263559229905	77.860383094259	65.135695789066	76.2027489523943
Hesx1	44.4352731193567	34.1980345441719	45.2148288216339	39.3286182084798	74.4106550878147	84.9385997391916	78.1628349468792	92.245432942372
Hoxd1	47.4649508320401	35.1751212454339	47.1806909443136	40.2878527989305	71.2665429010056	74.8268616750021	73.1523968092588	78.2080844511415
Prop1	40.3957028357788	28.3355143365996	39.3172424535947	36.4509144371276	40.8734584285179	35.3910832246632	45.0939432385842	40.1067099749444
Prrx1	41.4055954066733	35.1751212454339	43.2489666989542	40.2878527989305	41.921495824121	32.3575618054063	44.0918556110601	34.0907034787027
Terf2	55.5440913991958	52.7626818681509	51.1124151896731	57.5540754270436	41.921495824121	42.4692998695958	43.089767983536	42.1120454736916
Bhlha15	44.4352731193567	30.2896877391237	45.2148288216339	38.369383618029	35.6332714505028	28.3128665797305	33.0688917082951	29.0773647318347
Bhlhe22	44.4352731193567	28.3355143365996	43.2489666989542	38.369383618029	33.5371966592968	27.3016927733116	32.066804080771	28.0746969824611
En2	47.4649508320401	35.1751212454339	47.1806909443136	40.2878527989305	71.2665429010056	74.8268616750021	73.1523968092588	78.2080844511415
Esx1	46.4550582611456	34.1980345441719	47.1806909443136	42.2063219798319	44.017570615327	36.4022570310821	45.0939432385842	40.1067099749444
Gbx1	67.6628022499295	51.7855951668888	57.9929326190522	57.5540754270436	75.4586924834177	61.6816021915558	64.1336081615419	65.1734037092846
Isx	76.7518353879797	56.6710286731991	62.9075879257515	64.2687175601987	78.6028046702268	73.8156878685832	72.1503091817347	77.2054167017679
Otp	41.4055954066733	35.1751212454339	43.2489666989542	40.2878527989305	41.921495824121	32.3575618054063	44.0918556110601	34.0907034787027
Phox2a	67.6628022499295	51.7855951668888	57.9929326190522	57.5540754270436	75.4586924834177	61.6816021915558	64.1336081615419	65.1734037092846
Phox2b	67.6628022499295	51.7855951668888	57.9929326190522	57.5540754270436	75.4586924834177	61.6816021915558	64.1336081615419	65.1734037092846
Vsx2	54.5341988283014	52.7626818681509	56.0270704963724	61.3910137888465	62.8822437361814	62.6927759979748	63.1315205340178	64.170735959911
Zfp1	47.4649508320401	44.9459882580545	47.1806909443136	47.9617295225363	39.8254210329149	40.4469522567579	41.0855927284878	39.1040422255708
Nfe2l1	52.5144136865124	48.8543350631027	50.1294841283332	49.8801987034378	52.4018697801512	45.5028212888527	52.1085566312528	47.1253842205596
Zbtb12	55.5440913991958	53.739768569413	56.0270704963724	58.5133100174943	38.7773836373119	35.3910832246632	40.0835051009637	35.0933712280763
Dmbx1	65.6430171081405	66.4418956858196	66.839312171111	58.5133100174943	53.4499071757542	52.5810379337853	53.1106442587769	51.1360552180541
Gsc2	54.5341988283014	53.739768569413	56.0270704963724	50.8394332938885	54.4979445713573	54.6033855466232	56.1169071413492	56.1493939649221
Msx2	49.484735973829	42.9918148555304	54.0612083736927	45.0840257511841	77.5547672746238	91.0056425777053	82.1711854569756	94.2507684411193
Nobox	48.4748434029345	39.0834680504821	49.1465530669934	41.2470873893812	79.6508420658298	100.106206835476	84.1753607120238	105.280113684229
Nr5a2	59.5836616827737	67.4189823870817	57.0100015577123	64.2687175601987	42.969533219724	39.435778450339	44.0918556110601	40.1067099749444
Obox1	57.5638765409848	58.6252020757232	60.9417258030718	53.7171370652407	41.921495824121	38.42460464392	43.089767983536	38.1013744761972
Obox6	61.6034468245627	65.4648089845576	65.8563811097711	56.5948408365928	39.8254210329149	35.3910832246632	42.0876803560119	33.0880357293291
Obox8	61.6034468245627	65.4648089845576	65.8563811097711	56.5948408365928	39.8254210329149	35.3910832246632	42.0876803560119	33.0880357293291
Otx2	54.5341988283014	52.7626818681509	54.0612083736927	52.7579024747899	56.5940193625633	56.6257331594611	56.1169071413492	58.1547294636693
Pitx1	58.5737691118792	57.6481153744612	57.9929326190522	54.6763716556914	48.2097201977391	47.5251689016906	49.1022937486806	48.1280519699332
Pitx3	56.5539839700903	55.6939419719371	57.9929326190522	49.8801987034378	48.2097201977391	47.5251689016906	49.1022937486806	48.1280519699332
Q8VHG7	57.5638765409848	55.6939419719371	59.9587947417319	52.7579024747899	41.921495824121	37.4134308375011	41.0855927284878	37.0987067268235
Dmrtc2	45.4451656902511	41.0376414530063	45.2148288216339	42.2063219798319	44.017570615327	39.435778450339	45.0939432385842	37.0987067268235
Gata5	40.3957028357788	36.152207946696	41.2831045762744	39.3286182084798	50.3057949889452	47.5251689016906	50.1043813762046	47.1253842205596
Nfe2	42.4154879775677	39.0834680504821	48.1636220056535	39.3286182084798	49.2577575933421	44.4916474824337	48.1002061211565	45.1200487218124
Nfe2l3	42.4154879775677	39.0834680504821	48.1636220056535	39.3286182084798	49.2577575933421	44.4916474824337	48.1002061211565	45.1200487218124
Prox1	60.5935542536682	65.4648089845576	63.8905189870914	54.6763716556914	49.2577575933421	48.5363427081095	49.1022937486806	48.1280519699332
Prox2	60.5935542536682	65.4648089845576	63.8905189870914	54.6763716556914	49.2577575933421	48.5363427081095	49.1022937486806	48.1280519699332
Bach2	54.5341988283014	49.8314217643647	54.0612083736927	49.8801987034378	57.6420567581663	55.6145593530421	55.1148195138251	57.1520617142957
Fosb	46.4550582611456	43.9689015567924	47.1806909443136	43.1655565702827	40.8734584285179	38.42460464392	43.089767983536	39.1040422255708
Nr2c1	51.504521115618	54.716855270675	51.1124151896731	54.6763716556914	44.017570615327	44.4916474824337	45.0939432385842	44.1173809724388
Zfp57	63.6232319663516	54.716855270675	57.0100015577123	53.7171370652407	59.7381315493724	59.6592545787179	56.1169071413492	58.1547294636693
Epas1	50.4946285447235	57.6481153744612	47.1806909443136	55.6356062461421	64.9783185273875	63.7039498043937	61.1273452789697	66.1760714586582
Mecp2	42.4154879775677	42.9918148555304	46.1977598829738	45.0840257511841	54.4979445713573	55.6145593530421	57.1189947688733	58.1547294636693
Rfx7	57.5638765409848	64.4877222832955	62.9075879257515	69.0648905124523	66.0263559229905	69.7709926429074	64.1336081615419	70.1867424561526
Fos	47.4649508320401	45.9230749593165	49.1465530669934	44.1247911607334	40.8734584285179	38.42460464392	43.089767983536	39.1040422255708
Fosl2	45.4451656902511	43.9689015567924	45.2148288216339	42.2063219798319	41.921495824121	38.42460464392	43.089767983536	39.1040422255708
Thrb	47.4649508320401	46.9001616605786	51.1124151896731	45.0840257511841	41.921495824121	45.5028212888527	42.0876803560119	48.1280519699332
Hoxb8	44.4352731193567	39.0834680504821	46.1977598829738	39.3286182084798	44.017570615327	40.4469522567579	46.0960308661083	40.1067099749444
Hsf5	48.4748434029345	38.1063813492201	44.231897760294	38.369383618029	47.1616828021361	47.5251689016906	50.1043813762046	48.1280519699332
Irf4	54.5341988283014	53.739768569413	58.9758636803921	50.8394332938885	53.4499071757542	54.6033855466232	55.1148195138251	52.1387229674277
Msgn1	52.5144136865124	48.8543350631027	53.0782773123528	49.8801987034378	50.3057949889452	45.5028212888527	50.1043813762046	48.1280519699332
Rfx5	52.5144136865124	55.6939419719371	57.0100015577123	59.472544607945	62.8822437361814	67.7486450300695	66.1377834165901	66.1760714586582
Thap11	60.5935542536682	57.6481153744612	56.0270704963724	57.5540754270436	75.4586924834177	91.0056425777053	74.1544844367829	95.2534361904929
Foxo1	44.4352731193567	43.9689015567924	50.1294841283332	46.0432603416349	48.2097201977391	44.4916474824337	48.1002061211565	43.1147132230652
Hsf4	45.4451656902511	47.8772483618406	49.1465530669934	46.0432603416349	51.3538323845482	53.5922117402042	51.1064690037287	51.1360552180541
Foxd3	56.5539839700903	52.7626818681509	57.0100015577123	52.7579024747899	49.2577575933421	47.5251689016906	51.1064690037287	46.122716471186
Sox14	52.5144136865124	56.6710286731991	58.9758636803921	60.4317791983957	47.1616828021361	39.435778450339	47.0981184936324	41.109377724318
Sox7	52.5144136865124	55.6939419719371	57.0100015577123	57.5540754270436	45.06560801093	38.42460464392	45.0939432385842	38.1013744761972
Sox8	52.5144136865124	55.6939419719371	57.0100015577123	57.5540754270436	45.06560801093	38.42460464392	45.0939432385842	38.1013744761972
Zfp410	43.4253805484622	43.9689015567924	46.1977598829738	42.2063219798319	47.1616828021361	47.5251689016906	47.0981184936324	48.1280519699332
Fbxl19	59.5836616827737	50.8085084656268	42.2660356376143	34.5324452562261	66.0263559229905	74.8268616750021	66.1377834165901	71.1894102055263
Myb	42.4154879775677	41.0376414530063	46.1977598829738	44.1247911607334	56.5940193625633	56.6257331594611	57.1189947688733	57.1520617142957
Hsf3	41.4055954066733	40.0605547517442	45.2148288216339	41.2470873893812	50.3057949889452	54.6033855466232	51.1064690037287	51.1360552180541
Mef2a	50.4946285447235	45.9230749593165	57.0100015577123	52.7579024747899	44.017570615327	41.4581260631769	46.0960308661083	42.1120454736916
Zkscan17	47.4649508320401	45.9230749593165	50.1294841283332	48.920964112987	51.3538323845482	53.5922117402042	51.1064690037287	53.1413907168013
Bsx	42.4154879775677	33.2209478429098	43.2489666989542	36.4509144371276	51.3538323845482	64.7151236108127	56.1169071413492	66.1760714586582
Foxa3	48.4748434029345	44.9459882580545	51.1124151896731	46.0432603416349	52.4018697801512	51.5698641273663	55.1148195138251	52.1387229674277
Tlx3	59.5836616827737	50.8085084656268	60.9417258030718	52.7579024747899	64.9783185273875	65.7262974172316	64.1336081615419	68.1814069574054
Pax7	83.821083384241	66.4418956858196	65.8563811097711	68.1056559220016	100.61158997789	115.27381393176	96.2004122423129	122.32546542358
Dmrta1	27.2670994141507	26.3813409340754	35.3855182082352	29.7362723039725	49.2577575933421	51.5698641273663	49.1022937486806	53.1413907168013
Emx1	27.2670994141507	23.4500808302893	28.5050007788562	25.8993339421696	39.8254210329149	40.4469522567579	45.0939432385842	45.1200487218124
Evx1	36.3561325522009	25.4042542328134	34.4025871468954	28.7770377135218	42.969533219724	36.4022570310821	44.0918556110601	36.0960389774499
Hoxa2	33.3264548395175	26.3813409340754	36.3684492695751	29.7362723039725	47.1616828021361	39.435778450339	49.1022937486806	40.1067099749444
Hoxb2	33.3264548395175	26.3813409340754	36.3684492695751	29.7362723039725	47.1616828021361	39.435778450339	49.1022937486806	40.1067099749444
Hoxd3	27.2670994141507	22.4729941290272	27.5220697175163	24.9400993517189	48.2097201977391	45.5028212888527	50.1043813762046	49.1307197193069
Pax8	55.5440913991958	48.8543350631027	47.1806909443136	49.8801987034378	63.9302811317845	65.7262974172316	62.1294329064938	65.1734037092846
Gata4	40.3957028357788	37.129294647958	41.2831045762744	37.4101490275783	49.2577575933421	46.5139950952716	49.1022937486806	45.1200487218124
Zfp777	83.821083384241	101.617016931254	81.583278091209	102.638101178228	78.6028046702268	86.9609473520295	77.1607473193552	90.2400974436248
Zkscan1	47.4649508320401	42.0147281542683	50.1294841283332	41.2470873893812	46.1136454065331	47.5251689016906	46.0960308661083	49.1307197193069
Cenpb	86.8507610969244	100.639930229992	84.5320712752286	109.352743311383	60.7861689449754	65.7262974172316	59.1231700239215	66.1760714586582
Rfx1	53.5243062574069	57.6481153744612	55.0441394350326	62.3502483792972	57.6420567581663	61.6816021915558	59.1231700239215	61.1627327117902
Sox30	56.5539839700903	55.6939419719371	62.9075879257515	58.5133100174943	45.06560801093	38.42460464392	46.0960308661083	39.1040422255708
Sry	61.6034468245627	65.4648089845576	67.8222432324509	65.2279521506494	47.1616828021361	40.4469522567579	48.1002061211565	40.1067099749444
Nfatc3	57.5638765409848	55.6939419719371	60.9417258030718	60.4317791983957	52.4018697801512	47.5251689016906	54.112731886301	48.1280519699332
Rfx2	48.4748434029345	51.7855951668888	52.095346251013	54.6763716556914	57.6420567581663	61.6816021915558	61.1273452789697	60.1600649624166
Foxd1	47.4649508320401	42.0147281542683	50.1294841283332	45.0840257511841	51.3538323845482	47.5251689016906	52.1085566312528	48.1280519699332
Cphx1	127.246463932703	134.837964774163	114.020003115425	139.089015615355	121.572337889951	146.620201930747	118.246340047843	155.413501152909
Cphx2	127.246463932703	134.837964774163	114.020003115425	139.089015615355	121.572337889951	146.620201930747	118.246340047843	155.413501152909
Cphx3	127.246463932703	134.837964774163	114.020003115425	139.089015615355	121.572337889951	146.620201930747	118.246340047843	155.413501152909
Foxa1	46.4550582611456	42.9918148555304	50.1294841283332	44.1247911607334	49.2577575933421	46.5139950952716	51.1064690037287	46.122716471186
Junb	34.336347410412	30.2896877391237	40.3001735149346	31.654741484874	47.1616828021361	45.5028212888527	49.1022937486806	44.1173809724388
Pou2f2	52.5144136865124	51.7855951668888	57.9929326190522	55.6356062461421	49.2577575933421	48.5363427081095	50.1043813762046	50.1333874686805
Naif1	35.3462399813064	34.1980345441719	33.4196560855555	32.6139760753247	49.2577575933421	42.4692998695958	50.1043813762046	40.1067099749444
Dpf3	67.6628022499295	79.1440228022263	62.9075879257515	84.4126439596639	42.969533219724	38.42460464392	40.0835051009637	41.109377724318
Zbtb45	67.6628022499295	79.1440228022263	62.9075879257515	84.4126439596639	46.1136454065331	43.4804736760148	44.0918556110601	45.1200487218124
Zfp354b	48.4748434029345	49.8314217643647	53.0782773123528	52.7579024747899	46.1136454065331	41.4581260631769	47.0981184936324	43.1147132230652
Zfp558	45.4451656902511	41.0376414530063	44.231897760294	41.2470873893812	44.017570615327	44.4916474824337	46.0960308661083	43.1147132230652
Kdm2b	41.4055954066733	39.0834680504821	47.1806909443136	28.7770377135218	74.4106550878147	94.0391639969622	84.1753607120238	102.272110436108
Mecom	42.4154879775677	46.9001616605786	44.231897760294	47.9617295225363	41.921495824121	35.3910832246632	42.0876803560119	36.0960389774499
Duxbl1	115.12775308197	105.525363736302	91.4125887046077	115.108150854087	123.668412681157	145.609028124329	117.244252420319	150.400162406041
Duxbl2	115.12775308197	105.525363736302	91.4125887046077	115.108150854087	123.668412681157	145.609028124329	117.244252420319	150.400162406041
Duxbl3	115.12775308197	105.525363736302	91.4125887046077	115.108150854087	123.668412681157	145.609028124329	117.244252420319	150.400162406041
Lhx8	95.9397942349746	94.7774100224192	81.583278091209	100.719631997326	115.284113516333	134.48611625372	108.225463772602	138.368149413558
Hoxc6	36.3561325522009	28.3355143365996	38.3343113922548	30.6955068944232	48.2097201977391	46.5139950952716	53.1106442587769	51.1360552180541
Zfp637	52.5144136865124	47.8772483618406	49.1465530669934	36.4509144371276	45.06560801093	35.3910832246632	41.0855927284878	38.1013744761972
Hoxa11	42.4154879775677	35.1751212454339	44.231897760294	37.4101490275783	41.921495824121	40.4469522567579	43.089767983536	38.1013744761972
Hoxd13	40.3957028357788	35.1751212454339	43.2489666989542	36.4509144371276	53.4499071757542	54.6033855466232	55.1148195138251	63.1680682105374
Hoxd9	47.4649508320401	40.0605547517442	48.1636220056535	43.1655565702827	60.7861689449754	65.7262974172316	63.1315205340178	72.1920779548999
Pax2	34.336347410412	26.3813409340754	33.4196560855555	28.7770377135218	60.7861689449754	64.7151236108127	63.1315205340178	65.1734037092846
Pou1f1	54.5341988283014	48.8543350631027	59.9587947417319	52.7579024747899	50.3057949889452	41.4581260631769	51.1064690037287	41.109377724318
Sp140	28.2769919850452	30.2896877391237	41.2831045762744	29.7362723039725	54.4979445713573	47.5251689016906	55.1148195138251	47.1253842205596
Zfp12	44.4352731193567	44.9459882580545	50.1294841283332	45.0840257511841	40.8734584285179	37.4134308375011	42.0876803560119	38.1013744761972
Gsx2	40.3957028357788	38.1063813492201	45.2148288216339	42.2063219798319	41.921495824121	35.3910832246632	44.0918556110601	35.0933712280763
Hoxa1	37.3660251230954	35.1751212454339	41.2831045762744	36.4509144371276	49.2577575933421	49.5475165145285	53.1106442587769	55.1467262155485
Srebf2	90.8903313805023	173.921432824646	79.6174159685293	193.765387271047	72.3145802966087	116.284987738179	73.1523968092588	137.365481664184
Vax1	37.3660251230954	42.0147281542683	46.1977598829738	38.369383618029	41.921495824121	35.3910832246632	45.0939432385842	36.0960389774499
Vax2	37.3660251230954	35.1751212454339	41.2831045762744	36.4509144371276	39.8254210329149	33.3687356118253	42.0876803560119	34.0907034787027
Sox17	46.4550582611456	43.9689015567924	50.1294841283332	47.0024949320856	40.8734584285179	37.4134308375011	42.0876803560119	37.0987067268235
Vsx1	62.6133393954571	57.6481153744612	61.9246568644117	62.3502483792972	76.5067298790208	63.7039498043937	69.1440462991624	63.1680682105374
Rfx3	51.504521115618	56.6710286731991	55.0441394350326	58.5133100174943	60.7861689449754	65.7262974172316	63.1315205340178	64.170735959911
Gm5294	44.4352731193567	42.0147281542683	48.1636220056535	46.0432603416349	48.2097201977391	44.4916474824337	47.0981184936324	44.1173809724388
Foxl1	50.4946285447235	47.8772483618406	52.095346251013	47.0024949320856	50.3057949889452	45.5028212888527	50.1043813762046	45.1200487218124
Foxs1	50.4946285447235	47.8772483618406	52.095346251013	47.0024949320856	50.3057949889452	45.5028212888527	50.1043813762046	45.1200487218124
Thap12	50.4946285447235	57.6481153744612	51.1124151896731	47.9617295225363	41.921495824121	41.4581260631769	44.0918556110601	44.1173809724388
Foxk1	35.3462399813064	35.1751212454339	39.3172424535947	37.4101490275783	49.2577575933421	49.5475165145285	51.1064690037287	48.1280519699332
Foxk2	44.4352731193567	42.9918148555304	50.1294841283332	47.0024949320856	48.2097201977391	46.5139950952716	49.1022937486806	45.1200487218124
Foxo3	44.4352731193567	42.9918148555304	48.1636220056535	44.1247911607334	49.2577575933421	48.5363427081095	50.1043813762046	48.1280519699332
Trps1	60.5935542536682	53.739768569413	50.1294841283332	54.6763716556914	64.9783185273875	71.7933402557453	66.1377834165901	67.1787392080318
Foxn4	63.6232319663516	69.3731557896058	65.8563811097711	68.1056559220016	64.9783185273875	70.7821664493264	63.1315205340178	72.1920779548999
Ahr	63.6232319663516	60.5793754782473	69.7881053551306	59.472544607945	63.9302811317845	66.7374712236506	61.1273452789697	65.1734037092846
